,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
237,0.0,902280,23.648234302431874,102,1693.0,2683750.0,60.0,0.0
238,0.0,902290,22.448474541774235,102,1693.0,2683750.0,60.0,0.0
239,0.0,902300,13.151040954040921,102,1693.0,2683750.0,60.0,0.0
240,0.0,902320,1.686662582444565,102,1693.0,2683750.0,60.0,0.0
241,0.0,902340,1.4190717069289918,102,1693.0,2683750.0,60.0,0.0
242,0.0,912310,34.185686301507104,102,1693.0,2683750.0,60.0,0.0
243,0.0,912320,46.45554446891558,102,1693.0,2683750.0,60.0,0.0
244,0.0,912330,13.946685282584511,102,1693.0,2683750.0,60.0,0.0
245,0.0,922320,6.7538634877709445,102,1693.0,2683750.0,60.0,0.0
246,0.0,922330,5.135374271745484,102,1693.0,2683750.0,60.0,0.0
247,0.0,922340,14.546304745363633,102,1693.0,2683750.0,60.0,0.0
248,0.000184383,922350,7.994915331143283,102,1693.0,2683750.0,60.0,0.0
249,0.0,922360,4.753764649238088,102,1693.0,2683750.0,60.0,0.0
250,0.0,922370,33.847054606860866,102,1693.0,2683750.0,60.0,0.0
251,0.00073974,922380,1.091048415006571,102,1693.0,2683750.0,60.0,0.0
252,0.0,922390,6.547716768812528,102,1693.0,2683750.0,60.0,0.0
253,0.0,922400,18.627565658740785,102,1693.0,2683750.0,60.0,0.0
254,0.0,922410,34.13329893689655,102,1693.0,2683750.0,60.0,0.0
255,0.0,932350,22.723903701140962,102,1693.0,2683750.0,60.0,0.0
256,0.0,932360,11.685654635350097,102,1693.0,2683750.0,60.0,0.0
257,0.0,932370,22.33248965475967,102,1693.0,2683750.0,60.0,0.0
258,0.0,932380,32.15011394272967,102,1693.0,2683750.0,60.0,0.0
259,0.0,932390,11.14051483748839,102,1693.0,2683750.0,60.0,0.0
260,0.0,942360,5.564540712706362,102,1693.0,2683750.0,60.0,0.0
261,0.0,942370,37.8725552144481,102,1693.0,2683750.0,60.0,0.0
262,0.0,942380,33.279663141579604,102,1693.0,2683750.0,60.0,0.0
263,0.0,942390,41.762394802079754,102,1693.0,2683750.0,60.0,0.0
264,0.0,942400,132.85950774915372,102,1693.0,2683750.0,60.0,0.0
265,0.0,942410,32.376668099239275,102,1693.0,2683750.0,60.0,0.0
266,0.0,942420,18.673343456010574,102,1693.0,2683750.0,60.0,0.0
267,0.0,942430,9.162838889001844,102,1693.0,2683750.0,60.0,0.0
268,0.0,942440,1.3709112098881828,102,1693.0,2683750.0,60.0,0.0
269,0.0,942460,61.5336572595898,102,1693.0,2683750.0,60.0,0.0
270,0.0,952410,77.73724541118368,102,1693.0,2683750.0,60.0,0.0
271,0.0,952420,19.392209821497524,102,1693.0,2683750.0,60.0,0.0
272,0.0,952430,29.729110794263455,102,1693.0,2683750.0,60.0,0.0
273,0.0,952440,45.887564120822226,102,1693.0,2683750.0,60.0,0.0
274,0.0,953420,0.0,102,1693.0,2683750.0,60.0,0.0
275,0.0,953440,0.0,102,1693.0,2683750.0,60.0,0.0
276,0.0,962400,19.43409006656233,102,1693.0,2683750.0,60.0,0.0
277,0.0,962410,17.87141704274369,102,1693.0,2683750.0,60.0,0.0
278,0.0,962420,2.6333188778521004,102,1693.0,2683750.0,60.0,0.0
279,0.0,962430,10.898357053385135,102,1693.0,2683750.0,60.0,0.0
280,0.0,962440,9.987077533807907,102,1693.0,2683750.0,60.0,0.0
281,0.0,962450,20.166161585067215,102,1693.0,2683750.0,60.0,0.0
282,0.0,962460,1.708030210030014,102,1693.0,2683750.0,60.0,0.0
283,0.0,962470,11.432363556243487,102,1693.0,2683750.0,60.0,0.0
284,0.0,962480,3.478663728124982,102,1693.0,2683750.0,60.0,0.0
285,0.0,962490,0.9424206989495466,102,1693.0,2683750.0,60.0,0.0
286,0.0,962500,9.425338186494217,102,1693.0,2683750.0,60.0,0.0
287,0.0,972490,202.89863215864773,102,1693.0,2683750.0,60.0,0.0
288,0.0,982490,38.134912489885295,102,1693.0,2683750.0,60.0,0.0
289,0.0,982510,205.4208798725814,102,1693.0,2683750.0,60.0,0.0
290,0.0,10010,0.0,107,1693.0,2683750.0,60.0,0.0
291,0.0,10020,0.0,107,1693.0,2683750.0,60.0,0.0
292,0.0,20030,0.0,107,1693.0,2683750.0,60.0,0.0
293,0.0,280600,0.00022817949001136166,107,1693.0,2683750.0,60.0,0.0
294,0.0,280610,0.0003485478562855449,107,1693.0,2683750.0,60.0,0.0
295,0.0,280620,7.0787614388416085e-06,107,1693.0,2683750.0,60.0,0.0
296,0.0,280640,1.5006033478744572e-06,107,1693.0,2683750.0,60.0,0.0
297,0.0,290630,7.126019471657926e-05,107,1693.0,2683750.0,60.0,0.0
298,0.0,290650,1.828117785070657e-06,107,1693.0,2683750.0,60.0,0.0
299,0.0,30060,0.0,107,1693.0,2683750.0,60.0,0.0
300,0.0,300640,5.8075544091086844e-05,107,1693.0,2683750.0,60.0,0.0
301,0.0,30070,0.0,107,1693.0,2683750.0,60.0,0.0
302,0.0,310690,5.934738677730602e-05,107,1693.0,2683750.0,60.0,0.0
303,0.0,310710,1.8869084427087646e-06,107,1693.0,2683750.0,60.0,0.0
304,0.0,320700,0.0004803512287074742,107,1693.0,2683750.0,60.0,0.0
305,0.0,320720,1.2767538893092817e-05,107,1693.0,2683750.0,60.0,0.0
306,0.0,320730,1.7134801647128652e-05,107,1693.0,2683750.0,60.0,0.0
307,0.0,320740,7.94941407417367e-07,107,1693.0,2683750.0,60.0,0.0
308,0.0,320760,2.1250601722143473e-08,107,1693.0,2683750.0,60.0,0.0
309,0.0,330740,0.0,107,1693.0,2683750.0,60.0,0.0
310,0.0,330750,0.0,107,1693.0,2683750.0,60.0,0.0
311,0.0,340740,0.0005710700035687378,107,1693.0,2683750.0,60.0,0.0
312,0.0,340760,3.439030235325175e-05,107,1693.0,2683750.0,60.0,0.0
313,0.0,340770,9.929938069159564e-05,107,1693.0,2683750.0,60.0,0.0
314,0.0,340780,2.326956779986866e-06,107,1693.0,2683750.0,60.0,0.0
315,0.0,340790,1.0449435899878583e-05,107,1693.0,2683750.0,60.0,0.0
316,0.0,340800,1.458090036687575e-06,107,1693.0,2683750.0,60.0,0.0
317,0.0,340820,6.174956290816465e-09,107,1693.0,2683750.0,60.0,0.0
318,0.0,350790,7.420487338908752e-06,107,1693.0,2683750.0,60.0,0.0
319,0.0,350810,5.006960199367251e-07,107,1693.0,2683750.0,60.0,0.0
320,0.0,360800,2.523495711661074e-05,107,1693.0,2683750.0,60.0,0.0
321,0.0,360820,3.1133016901617446e-06,107,1693.0,2683750.0,60.0,0.0
322,0.0,360830,8.105376933731644e-07,107,1693.0,2683750.0,60.0,0.0
323,0.0,360840,2.098264224383669e-07,107,1693.0,2683750.0,60.0,0.0
324,0.0,360850,1.7061322784254923e-07,107,1693.0,2683750.0,60.0,0.0
325,0.0,360860,2.901529704835135e-08,107,1693.0,2683750.0,60.0,0.0
326,0.0,370850,6.891416824200518e-07,107,1693.0,2683750.0,60.0,0.0
327,0.0,370860,1.0535400872303464e-06,107,1693.0,2683750.0,60.0,0.0
328,0.0,370870,1.298055948937454e-07,107,1693.0,2683750.0,60.0,0.0
329,0.0,380840,1.3258356508539802e-05,107,1693.0,2683750.0,60.0,0.0
330,0.0,380860,9.342561206517026e-07,107,1693.0,2683750.0,60.0,0.0
331,0.0,380870,3.859524568312265e-06,107,1693.0,2683750.0,60.0,0.0
332,0.0,380880,6.973174356073618e-08,107,1693.0,2683750.0,60.0,0.0
333,0.0,380890,5.212118330301313e-07,107,1693.0,2683750.0,60.0,0.0
334,0.0,380900,1.0881379616957119e-07,107,1693.0,2683750.0,60.0,0.0
335,0.0,390890,5.028701164664494e-07,107,1693.0,2683750.0,60.0,0.0
336,0.0,390900,0.0,107,1693.0,2683750.0,60.0,0.0
337,0.0,390910,4.686256367380769e-07,107,1693.0,2683750.0,60.0,0.0
338,0.0,40090,0.005787342046314067,107,1693.0,2683750.0,60.0,0.0
339,0.0013955,400900,8.188012276687445e-07,107,1693.0,2683750.0,60.0,0.0
340,0.00030771,400910,1.935430221158442e-05,107,1693.0,2683750.0,60.0,0.0
341,0.000475519,400920,7.589587098926918e-06,107,1693.0,2683750.0,60.0,0.0
342,0.0,400930,0.0,107,1693.0,2683750.0,60.0,0.0
343,0.000492387,400940,7.957284106860453e-07,107,1693.0,2683750.0,60.0,0.0
344,0.0,400950,0.0,107,1693.0,2683750.0,60.0,0.0
345,8.10186e-05,400960,1.0770215405256284e-07,107,1693.0,2683750.0,60.0,0.0
346,0.0,410930,1.5705255816662876e-05,107,1693.0,2683750.0,60.0,0.0
347,0.0,410940,1.3803280598708433e-05,107,1693.0,2683750.0,60.0,0.0
348,0.0,410950,2.9725643171724904e-06,107,1693.0,2683750.0,60.0,0.0
