,N0 [atoms/b-cm],ZAID,XS [barns],MT,T chamber [Kelvin],P chamber [Pa],Theta,Xe Conc [atoms/b-cm]
222,3.32698e-06,70150,6.611927649075453e-06,102,2700.0,6890000.0,60.0,0.0
223,1.22621e-08,80160,1.360009395470815e-05,102,2700.0,6890000.0,60.0,0.0
224,0.0,80170,0.0003098909791092634,102,2700.0,6890000.0,60.0,0.0
225,0.0,822060,0.0046283507147694,102,2700.0,6890000.0,60.0,0.0
226,0.0,822070,0.052090227550568746,102,2700.0,6890000.0,60.0,0.0
227,0.0,822080,0.00028446422889467216,102,2700.0,6890000.0,60.0,0.0
228,0.0,832090,0.0059527236588105105,102,2700.0,6890000.0,60.0,0.0
229,0.0,882230,13.944727978146847,102,2700.0,6890000.0,60.0,0.0
230,0.0,882240,1.1961905867814613,102,2700.0,6890000.0,60.0,0.0
231,0.0,882250,14.075083426334677,102,2700.0,6890000.0,60.0,0.0
232,0.0,882260,6.183170858391002,102,2700.0,6890000.0,60.0,0.0
233,0.0,892250,85.9913584101135,102,2700.0,6890000.0,60.0,0.0
234,0.0,892260,32.831124022660084,102,2700.0,6890000.0,60.0,0.0
235,0.0,892270,102.81132037307499,102,2700.0,6890000.0,60.0,0.0
236,0.0,902270,119.2649296223241,102,2700.0,6890000.0,60.0,0.0
237,0.0,902280,23.3849455362894,102,2700.0,6890000.0,60.0,0.0
238,0.0,902290,23.206254268584736,102,2700.0,6890000.0,60.0,0.0
239,0.0,902300,13.021328915104913,102,2700.0,6890000.0,60.0,0.0
240,0.0,902320,1.662274862810237,102,2700.0,6890000.0,60.0,0.0
241,0.0,902340,1.387524572183593,102,2700.0,6890000.0,60.0,0.0
242,0.0,912310,37.30971458795882,102,2700.0,6890000.0,60.0,0.0
243,0.0,912320,46.55795594121686,102,2700.0,6890000.0,60.0,0.0
244,0.0,912330,13.729276656104231,102,2700.0,6890000.0,60.0,0.0
